transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-82542,MASTERCARD,2016-09-03 08:57:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82543,MASTERCARD,2016-09-06 05:43:12,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82547,MASTERCARD,2016-09-06 00:07:57,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82548,MASTERCARD,2016-09-03 23:16:16,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82552,MASTERCARD,2016-09-05 13:27:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82557,MASTERCARD,2016-09-04 05:53:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82558,MASTERCARD,2016-09-04 11:26:13,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82560,MASTERCARD,2016-09-04 02:29:39,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82561,MASTERCARD,2016-09-04 12:04:47,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82563,MASTERCARD,2016-09-05 19:52:45,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82565,MASTERCARD,2016-09-05 09:13:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82567,MASTERCARD,2016-09-05 11:03:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82568,MASTERCARD,2016-09-03 16:20:04,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82569,MASTERCARD,2016-09-04 18:49:41,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82570,MASTERCARD,2016-09-03 04:37:40,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82572,MASTERCARD,2016-09-06 23:56:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82574,MASTERCARD,2016-09-06 16:31:35,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82576,MASTERCARD,2016-09-03 08:14:07,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82580,MASTERCARD,2016-09-05 00:11:35,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82581,MASTERCARD,2016-09-06 00:59:26,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82583,MASTERCARD,2016-09-06 23:33:56,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82585,MASTERCARD,2016-09-06 20:29:52,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82586,MASTERCARD,2016-09-04 12:58:54,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82587,MASTERCARD,2016-09-03 20:41:40,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82590,MASTERCARD,2016-09-04 03:13:55,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82592,MASTERCARD,2016-09-05 14:29:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82594,MASTERCARD,2016-09-05 01:29:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82595,MASTERCARD,2016-09-04 09:21:37,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82596,MASTERCARD,2016-09-05 20:35:17,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82597,MASTERCARD,2016-09-04 11:04:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82599,MASTERCARD,2016-09-03 21:56:59,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82603,MASTERCARD,2016-09-04 11:14:44,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82604,MASTERCARD,2016-09-04 10:32:15,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82608,MASTERCARD,2016-09-03 19:35:19,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82609,MASTERCARD,2016-09-03 02:07:37,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82610,MASTERCARD,2016-09-06 01:38:20,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82614,MASTERCARD,2016-09-03 19:56:09,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82618,MASTERCARD,2016-09-05 23:11:21,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82621,MASTERCARD,2016-09-06 12:28:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82623,MASTERCARD,2016-09-06 02:43:41,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82625,MASTERCARD,2016-09-04 12:11:35,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82628,MASTERCARD,2016-09-04 02:57:49,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82632,MASTERCARD,2016-09-05 13:46:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82633,MASTERCARD,2016-09-05 00:32:30,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82636,MASTERCARD,2016-09-04 10:30:27,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82638,MASTERCARD,2016-09-05 19:43:15,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82641,MASTERCARD,2016-09-05 10:47:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82646,MASTERCARD,2016-09-03 12:01:44,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82649,MASTERCARD,2016-09-03 06:29:29,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82651,MASTERCARD,2016-09-04 05:39:43,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82656,MASTERCARD,2016-09-05 19:14:02,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82657,MASTERCARD,2016-09-05 15:04:18,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82659,MASTERCARD,2016-09-04 03:02:12,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82663,MASTERCARD,2016-09-06 11:15:56,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82665,MASTERCARD,2016-09-04 05:05:17,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82667,MASTERCARD,2016-09-04 04:54:05,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82669,MASTERCARD,2016-09-03 21:41:22,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82671,MASTERCARD,2016-09-05 18:50:07,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82674,MASTERCARD,2016-09-03 15:43:49,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82678,MASTERCARD,2016-09-05 18:38:40,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82679,MASTERCARD,2016-09-03 02:47:55,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82681,MASTERCARD,2016-09-04 04:13:24,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82682,MASTERCARD,2016-09-05 08:25:11,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82688,MASTERCARD,2016-09-06 15:22:44,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82689,MASTERCARD,2016-09-03 13:53:44,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82691,MASTERCARD,2016-09-05 08:44:38,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82700,MASTERCARD,2016-09-06 20:48:52,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82702,MASTERCARD,2016-09-05 21:59:28,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82703,MASTERCARD,2016-09-04 09:45:01,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82705,MASTERCARD,2016-09-03 13:20:52,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82708,MASTERCARD,2016-09-05 00:43:59,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82709,MASTERCARD,2016-09-05 13:08:42,GBP,11.89,11.89,,3,70000,ECOM,AUTH
23-9-82710,VISA,2016-09-04 12:45:53,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82712,VISA,2016-09-04 22:15:35,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82717,VISA,2016-09-06 08:26:46,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82719,VISA,2016-09-04 09:03:40,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82720,VISA,2016-09-05 08:35:39,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82723,VISA,2016-09-03 01:19:09,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82724,VISA,2016-09-03 06:52:49,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82726,VISA,2016-09-03 04:43:59,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82727,VISA,2016-09-05 03:57:40,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82729,VISA,2016-09-06 00:57:15,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82730,VISA,2016-09-05 22:10:28,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82735,VISA,2016-09-05 11:46:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82739,VISA,2016-09-05 13:01:34,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82740,VISA,2016-09-06 06:04:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82744,VISA,2016-09-05 16:12:48,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82747,VISA,2016-09-04 07:14:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82749,VISA,2016-09-04 20:27:11,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82751,VISA,2016-09-04 16:06:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82753,VISA,2016-09-06 17:50:17,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82755,VISA,2016-09-06 01:56:53,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82758,VISA,2016-09-04 03:46:58,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82760,VISA,2016-09-06 15:22:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82761,VISA,2016-09-04 06:46:46,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82762,VISA,2016-09-05 04:42:45,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82764,VISA,2016-09-04 20:55:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82769,VISA,2016-09-05 04:59:10,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82771,VISA,2016-09-06 18:21:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82773,VISA,2016-09-03 16:01:05,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82775,VISA,2016-09-04 05:10:28,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82779,VISA,2016-09-03 07:25:44,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82780,VISA,2016-09-04 15:06:34,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82781,VISA,2016-09-05 05:44:12,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82782,VISA,2016-09-04 03:32:46,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82784,VISA,2016-09-04 06:06:14,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82787,VISA,2016-09-04 21:50:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82788,VISA,2016-09-06 23:32:26,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82792,VISA,2016-09-05 11:30:56,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82795,VISA,2016-09-03 12:25:53,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82797,VISA,2016-09-05 19:05:21,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82798,VISA,2016-09-05 13:56:22,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82799,VISA,2016-09-03 17:28:36,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82802,VISA,2016-09-03 05:36:14,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82804,VISA,2016-09-06 14:43:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82805,VISA,2016-09-06 18:48:06,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82807,VISA,2016-09-03 07:46:17,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82808,VISA,2016-09-05 15:44:40,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82812,VISA,2016-09-04 15:36:57,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82815,VISA,2016-09-04 07:56:33,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82819,VISA,2016-09-04 07:14:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82820,VISA,2016-09-06 13:23:54,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82821,VISA,2016-09-04 06:52:59,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82822,VISA,2016-09-05 18:43:50,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82825,VISA,2016-09-06 04:13:23,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82826,VISA,2016-09-05 06:14:41,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82829,VISA,2016-09-06 08:02:53,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82830,VISA,2016-09-03 03:14:05,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82833,VISA,2016-09-05 07:42:07,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82836,VISA,2016-09-06 15:27:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82837,VISA,2016-09-06 06:22:51,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82839,VISA,2016-09-06 01:10:40,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82840,VISA,2016-09-03 03:12:48,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82848,VISA,2016-09-05 19:10:41,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82856,VISA,2016-09-03 00:09:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82860,VISA,2016-09-03 14:43:34,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82861,VISA,2016-09-03 12:25:10,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82864,VISA,2016-09-04 07:58:36,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82865,VISA,2016-09-03 05:29:19,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82867,VISA,2016-09-06 21:58:28,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82869,VISA,2016-09-04 15:56:42,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82871,VISA,2016-09-03 00:34:16,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82872,VISA,2016-09-06 09:34:08,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82873,VISA,2016-09-03 18:08:20,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82874,VISA,2016-09-03 12:25:27,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82876,VISA,2016-09-03 09:29:44,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82877,VISA,2016-09-03 12:12:05,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82878,VISA,2016-09-05 04:41:47,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82879,VISA,2016-09-04 10:15:51,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82887,VISA,2016-09-06 07:33:18,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82888,VISA,2016-09-04 08:12:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82889,VISA,2016-09-06 19:20:14,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82890,VISA,2016-09-06 21:35:56,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82893,VISA,2016-09-05 01:23:25,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82896,VISA,2016-09-05 10:16:56,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82900,VISA,2016-09-06 16:50:32,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82903,VISA,2016-09-04 05:19:21,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82905,VISA,2016-09-04 13:30:25,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82906,VISA,2016-09-06 13:55:50,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82908,VISA,2016-09-04 12:13:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82911,VISA,2016-09-04 12:31:49,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82912,VISA,2016-09-03 23:28:48,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82913,VISA,2016-09-06 01:20:08,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82915,VISA,2016-09-03 15:44:54,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82916,VISA,2016-09-04 03:46:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82917,VISA,2016-09-05 10:08:37,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82918,VISA,2016-09-06 16:58:41,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82919,VISA,2016-09-05 18:38:53,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82921,VISA,2016-09-05 03:23:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82922,VISA,2016-09-06 16:26:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82930,VISA,2016-09-04 00:57:25,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82931,VISA,2016-09-04 15:30:34,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82932,VISA,2016-09-03 19:06:13,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82934,VISA,2016-09-03 12:34:12,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82935,VISA,2016-09-05 06:47:23,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82936,VISA,2016-09-06 08:18:17,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82937,VISA,2016-09-04 01:33:19,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82938,VISA,2016-09-03 19:09:49,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82939,VISA,2016-09-06 15:37:06,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82941,VISA,2016-09-04 22:20:10,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82946,VISA,2016-09-04 02:17:57,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82948,VISA,2016-09-03 09:42:59,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82949,VISA,2016-09-05 19:29:51,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82951,VISA,2016-09-04 00:59:21,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82955,VISA,2016-09-03 07:20:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82956,VISA,2016-09-03 07:29:15,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82958,VISA,2016-09-05 21:15:30,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82959,VISA,2016-09-04 15:10:57,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82961,VISA,2016-09-04 22:31:12,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82968,VISA,2016-09-04 07:11:50,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82972,VISA,2016-09-03 17:03:09,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82974,VISA,2016-09-05 06:41:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82975,VISA,2016-09-03 14:18:40,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82976,VISA,2016-09-06 03:17:27,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82977,VISA,2016-09-05 04:38:18,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82981,VISA,2016-09-04 06:01:28,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82982,VISA,2016-09-03 02:52:52,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82991,VISA,2016-09-03 22:12:35,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82995,VISA,2016-09-04 22:33:55,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82996,VISA,2016-09-06 06:06:38,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-82997,VISA,2016-09-06 16:11:31,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-83002,VISA,2016-09-06 04:32:57,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-83003,VISA,2016-09-03 05:50:57,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-83005,VISA,2016-09-05 21:56:57,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-83007,VISA,2016-09-06 23:53:37,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-83009,VISA,2016-09-06 22:08:25,EUR,21.89,21.89,,1,0,ECOM,AUTH
23-9-83010,VISA,2016-09-06 09:52:03,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83011,VISA,2016-09-05 11:53:15,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83014,VISA,2016-09-04 12:13:19,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83015,VISA,2016-09-06 15:04:37,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83020,VISA,2016-09-04 00:55:54,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83022,VISA,2016-09-04 06:24:13,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83026,VISA,2016-09-03 14:54:44,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83027,VISA,2016-09-06 18:21:09,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83028,VISA,2016-09-06 19:39:20,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83031,VISA,2016-09-04 05:52:16,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83033,VISA,2016-09-04 00:25:46,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83037,VISA,2016-09-03 10:29:20,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83038,VISA,2016-09-05 01:16:42,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83043,VISA,2016-09-04 13:32:01,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83045,VISA,2016-09-05 01:55:53,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83050,VISA,2016-09-05 02:52:29,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83055,VISA,2016-09-04 06:04:37,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83057,VISA,2016-09-04 12:06:56,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83061,VISA,2016-09-05 03:33:40,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83062,VISA,2016-09-06 21:01:54,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83065,VISA,2016-09-06 10:49:26,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83066,VISA,2016-09-04 16:21:21,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83067,VISA,2016-09-04 17:09:57,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83068,VISA,2016-09-04 07:52:57,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83072,VISA,2016-09-03 19:22:53,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83073,VISA,2016-09-06 11:46:35,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83074,VISA,2016-09-03 20:57:48,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83075,VISA,2016-09-03 19:36:45,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83077,VISA,2016-09-05 21:05:44,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83078,VISA,2016-09-06 00:59:02,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83082,VISA,2016-09-06 21:17:12,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83084,VISA,2016-09-04 03:13:49,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83089,VISA,2016-09-06 22:54:49,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83092,VISA,2016-09-03 12:33:29,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83096,VISA,2016-09-05 00:32:57,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83101,VISA,2016-09-05 10:13:17,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83103,VISA,2016-09-04 21:51:45,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83104,VISA,2016-09-04 03:11:11,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83110,VISA,2016-09-06 12:27:29,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83113,VISA,2016-09-05 00:28:38,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83115,VISA,2016-09-03 02:14:11,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83116,VISA,2016-09-05 00:15:15,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83117,VISA,2016-09-04 19:53:25,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83118,VISA,2016-09-06 21:03:37,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83119,VISA,2016-09-05 13:27:50,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83123,VISA,2016-09-04 18:51:08,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83125,VISA,2016-09-05 06:50:43,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83129,VISA,2016-09-05 02:58:34,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83130,VISA,2016-09-06 03:44:09,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83132,VISA,2016-09-03 04:23:26,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83133,VISA,2016-09-06 00:03:26,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83137,VISA,2016-09-03 04:37:20,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83138,VISA,2016-09-06 12:44:35,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83139,VISA,2016-09-04 06:47:32,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83140,VISA,2016-09-04 06:27:40,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83141,VISA,2016-09-05 04:03:02,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83148,VISA,2016-09-03 00:45:01,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83150,VISA,2016-09-06 10:12:17,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83151,VISA,2016-09-03 02:34:59,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83152,VISA,2016-09-04 07:38:16,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83153,VISA,2016-09-03 08:50:42,USD,21.89,21.89,,1,0,ECOM,AUTH
