transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-80330,VISA,2016-07-12 10:40:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80331,VISA,2016-06-20 02:36:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80332,VISA,2016-06-16 03:01:33,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80333,VISA,2016-07-19 04:40:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80334,VISA,2016-06-07 09:18:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80335,VISA,2016-07-09 03:49:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80336,VISA,2016-07-15 01:27:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80337,VISA,2016-06-08 06:35:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80338,VISA,2016-07-11 07:15:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80339,VISA,2016-07-02 07:57:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80340,VISA,2016-07-14 11:12:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80341,VISA,2016-06-08 05:32:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80342,VISA,2016-07-17 11:39:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80344,VISA,2016-07-16 09:44:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80345,VISA,2016-07-02 02:59:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80346,VISA,2016-06-14 06:07:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80347,VISA,2016-07-04 06:38:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80348,VISA,2016-07-16 12:41:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80349,VISA,2016-07-14 04:36:12,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80350,VISA,2016-06-11 10:04:29,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80351,VISA,2016-07-09 03:13:09,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80352,VISA,2016-06-16 01:54:51,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80353,VISA,2016-06-05 02:21:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80354,VISA,2016-06-17 12:06:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80355,VISA,2016-06-22 04:19:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80356,VISA,2016-06-07 06:37:33,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80357,VISA,2016-06-08 12:24:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80358,VISA,2016-06-07 05:12:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80359,VISA,2016-06-06 03:01:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80360,VISA,2016-07-18 10:32:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80361,VISA,2016-07-12 04:43:12,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80362,VISA,2016-07-14 04:02:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80363,VISA,2016-07-11 07:59:04,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80364,VISA,2016-06-03 10:50:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80365,VISA,2016-06-15 12:19:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80366,VISA,2016-07-03 02:08:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80367,VISA,2016-07-09 01:13:29,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80368,VISA,2016-06-01 04:06:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80369,VISA,2016-07-20 12:49:29,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80370,VISA,2016-06-16 09:28:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80371,VISA,2016-06-14 09:44:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80372,VISA,2016-07-19 07:40:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80373,VISA,2016-06-19 12:40:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80374,VISA,2016-07-13 08:55:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80375,VISA,2016-06-08 10:52:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80377,VISA,2016-06-19 06:21:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80378,VISA,2016-06-02 04:50:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80379,VISA,2016-06-10 03:48:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80380,VISA,2016-06-09 11:34:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80381,VISA,2016-06-14 09:59:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80382,VISA,2016-06-11 10:04:51,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80383,VISA,2016-07-10 04:10:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80384,VISA,2016-07-10 07:57:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80385,VISA,2016-06-20 11:53:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80387,VISA,2016-06-04 02:32:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80388,VISA,2016-07-18 02:52:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80389,VISA,2016-07-06 09:57:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80390,VISA,2016-07-21 06:42:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80391,VISA,2016-07-14 11:17:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80392,VISA,2016-06-23 04:19:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80394,VISA,2016-07-10 01:48:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80395,VISA,2016-07-21 01:23:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80396,VISA,2016-07-05 12:05:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80397,VISA,2016-06-23 10:05:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80398,VISA,2016-06-06 02:15:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80399,VISA,2016-07-17 02:35:36,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80400,VISA,2016-07-09 03:56:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80401,VISA,2016-07-04 02:35:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80402,VISA,2016-07-01 10:35:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80403,VISA,2016-06-06 08:23:40,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80404,VISA,2016-06-02 07:48:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80405,VISA,2016-06-21 05:40:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80406,VISA,2016-07-20 06:58:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80407,VISA,2016-06-09 03:43:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80408,VISA,2016-06-16 11:48:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80410,VISA,2016-06-11 12:49:02,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80411,VISA,2016-06-08 03:23:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80412,VISA,2016-06-10 03:13:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80413,VISA,2016-07-17 06:14:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80414,VISA,2016-06-03 08:24:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80415,VISA,2016-06-02 08:28:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80416,VISA,2016-06-10 08:35:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80417,VISA,2016-07-03 07:38:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80418,VISA,2016-07-14 02:26:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80420,VISA,2016-06-10 06:33:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80421,VISA,2016-07-16 10:11:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80422,VISA,2016-06-06 07:32:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80423,VISA,2016-07-16 08:07:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80424,VISA,2016-06-22 03:49:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80425,VISA,2016-07-12 04:50:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80426,VISA,2016-06-20 08:31:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80427,VISA,2016-07-14 03:35:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80428,VISA,2016-07-19 01:26:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80429,VISA,2016-07-18 03:48:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80430,VISA,2016-06-03 03:53:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80431,VISA,2016-07-07 10:29:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80432,VISA,2016-07-02 11:42:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80433,VISA,2016-07-05 06:32:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80434,VISA,2016-07-07 11:21:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80435,VISA,2016-07-09 11:38:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80436,VISA,2016-06-17 12:50:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80437,VISA,2016-07-20 06:31:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80438,VISA,2016-07-15 06:01:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80439,VISA,2016-06-21 10:30:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80440,VISA,2016-06-17 03:43:57,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80441,VISA,2016-07-06 04:59:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80442,VISA,2016-07-16 05:32:33,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80443,VISA,2016-07-18 06:26:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80444,VISA,2016-07-16 11:12:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80445,VISA,2016-07-07 07:16:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80446,VISA,2016-07-06 02:35:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80447,VISA,2016-07-13 03:41:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80448,VISA,2016-06-02 05:26:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80449,VISA,2016-06-15 07:10:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80450,VISA,2016-07-09 01:56:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80451,VISA,2016-07-16 04:01:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80452,VISA,2016-07-21 01:10:04,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80453,VISA,2016-07-13 07:35:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80454,VISA,2016-06-01 03:40:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80455,VISA,2016-06-11 06:58:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80456,VISA,2016-06-10 02:56:35,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80457,VISA,2016-06-05 07:02:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80458,VISA,2016-06-15 10:30:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80459,VISA,2016-06-23 01:35:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80460,VISA,2016-06-14 10:48:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80461,VISA,2016-06-07 04:49:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80462,VISA,2016-06-08 06:52:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80463,VISA,2016-06-10 07:12:19,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80464,VISA,2016-07-01 02:11:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80465,VISA,2016-06-10 02:54:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80466,VISA,2016-06-21 06:19:58,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80468,VISA,2016-06-12 11:10:22,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80469,VISA,2016-07-13 06:20:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80470,VISA,2016-07-07 08:26:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80471,VISA,2016-07-01 11:58:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80472,VISA,2016-07-17 07:29:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80473,VISA,2016-07-15 06:52:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80474,VISA,2016-07-04 09:12:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80475,VISA,2016-06-19 10:53:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80476,VISA,2016-07-20 02:33:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80477,VISA,2016-06-09 10:38:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80478,VISA,2016-06-19 04:32:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80479,VISA,2016-07-19 06:11:02,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80480,VISA,2016-07-12 09:17:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80481,VISA,2016-06-01 01:33:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80482,VISA,2016-07-18 05:50:51,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80483,VISA,2016-06-23 01:36:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80484,VISA,2016-07-14 12:17:51,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80485,VISA,2016-07-14 01:50:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80486,VISA,2016-07-08 03:12:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80487,VISA,2016-07-15 11:02:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80488,VISA,2016-06-09 12:51:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80489,VISA,2016-06-16 05:25:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80490,VISA,2016-07-06 08:38:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80491,VISA,2016-07-08 02:04:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80492,VISA,2016-07-01 01:21:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80493,VISA,2016-06-16 03:26:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80495,VISA,2016-06-05 02:10:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80496,VISA,2016-06-11 07:03:19,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80497,VISA,2016-07-02 12:17:12,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80498,VISA,2016-07-17 11:37:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80499,VISA,2016-07-08 09:22:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80500,VISA,2016-07-12 01:24:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80501,VISA,2016-07-08 09:47:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80502,VISA,2016-07-01 11:43:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80503,VISA,2016-06-02 06:29:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80504,VISA,2016-07-21 07:29:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80505,VISA,2016-06-15 04:26:09,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80506,VISA,2016-06-16 10:12:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80507,VISA,2016-07-14 01:21:17,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80508,VISA,2016-07-17 12:23:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80510,VISA,2016-06-14 10:22:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80511,VISA,2016-06-15 01:57:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80512,VISA,2016-07-18 06:40:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80513,VISA,2016-07-16 03:11:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80514,VISA,2016-07-02 05:37:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80515,VISA,2016-06-20 04:48:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80516,VISA,2016-07-07 08:03:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80517,VISA,2016-07-18 04:10:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80519,VISA,2016-07-08 01:49:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80520,VISA,2016-07-07 04:09:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80521,VISA,2016-07-04 01:49:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80522,VISA,2016-07-03 08:53:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80523,VISA,2016-06-05 02:43:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80524,VISA,2016-06-02 08:30:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80525,VISA,2016-07-02 01:46:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80526,VISA,2016-06-08 09:11:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80527,VISA,2016-06-01 08:22:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80528,VISA,2016-07-11 05:57:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80529,VISA,2016-07-10 05:07:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80530,VISA,2016-07-16 03:18:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80531,VISA,2016-06-03 05:57:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80532,VISA,2016-06-12 10:42:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80533,VISA,2016-07-20 11:38:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80534,VISA,2016-07-08 11:32:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80535,VISA,2016-07-01 07:03:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80536,VISA,2016-07-08 04:57:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80537,VISA,2016-06-13 06:27:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80538,VISA,2016-07-03 06:19:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80539,VISA,2016-06-18 08:52:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80540,VISA,2016-06-10 02:16:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80541,VISA,2016-07-15 06:33:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80542,VISA,2016-06-08 07:44:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80543,VISA,2016-07-02 03:49:22,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80544,VISA,2016-07-14 04:43:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80545,VISA,2016-06-03 12:01:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80546,VISA,2016-06-07 05:50:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80547,VISA,2016-07-13 09:25:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80548,VISA,2016-07-07 07:19:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80549,VISA,2016-07-11 06:01:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80550,VISA,2016-07-08 03:08:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80551,VISA,2016-06-21 06:56:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80552,VISA,2016-07-12 03:14:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80553,VISA,2016-07-09 05:30:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80554,VISA,2016-07-12 12:29:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80555,VISA,2016-06-22 09:06:22,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80556,VISA,2016-06-20 07:45:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80557,VISA,2016-07-15 06:14:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80558,VISA,2016-06-11 02:28:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80559,VISA,2016-07-15 10:02:33,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80560,VISA,2016-06-14 01:37:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80561,VISA,2016-07-09 04:20:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80562,VISA,2016-06-04 10:10:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80563,VISA,2016-06-14 12:06:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80564,VISA,2016-07-05 10:12:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80565,VISA,2016-07-09 02:36:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80567,VISA,2016-06-15 09:02:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80568,VISA,2016-07-10 05:22:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80569,VISA,2016-06-12 04:16:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80570,VISA,2016-06-10 03:12:58,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80571,VISA,2016-07-11 04:28:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80572,VISA,2016-06-20 07:57:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80573,VISA,2016-06-05 10:34:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80574,VISA,2016-06-12 09:09:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80575,VISA,2016-07-01 11:19:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80576,VISA,2016-06-06 07:01:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80577,VISA,2016-07-19 10:06:12,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80578,VISA,2016-07-04 07:35:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80579,VISA,2016-07-12 11:48:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80580,VISA,2016-07-19 03:45:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80581,VISA,2016-06-15 05:43:35,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80582,VISA,2016-07-15 09:57:09,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80583,VISA,2016-06-10 05:36:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80584,VISA,2016-07-04 07:01:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80586,VISA,2016-07-09 08:05:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80587,VISA,2016-07-18 03:39:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80588,VISA,2016-06-09 11:16:19,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80589,VISA,2016-06-21 11:23:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80590,VISA,2016-06-16 05:43:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80591,VISA,2016-07-11 03:38:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80592,VISA,2016-07-06 07:59:36,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80593,VISA,2016-06-18 11:58:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80594,VISA,2016-06-07 06:57:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80595,VISA,2016-06-05 02:44:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80596,VISA,2016-07-08 12:56:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80597,VISA,2016-07-20 07:29:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80598,VISA,2016-06-05 03:27:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80599,VISA,2016-06-16 12:10:04,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80600,VISA,2016-06-08 12:21:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80601,VISA,2016-07-06 02:20:41,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80602,VISA,2016-06-03 07:05:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80603,VISA,2016-06-17 04:16:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80604,VISA,2016-06-18 05:54:41,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80606,VISA,2016-06-13 09:06:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80607,VISA,2016-07-09 09:21:19,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80608,VISA,2016-06-22 08:32:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80609,VISA,2016-07-14 11:39:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80610,VISA,2016-07-13 01:26:04,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80611,VISA,2016-06-21 03:12:29,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80612,VISA,2016-06-12 03:52:51,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80613,VISA,2016-06-03 08:18:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-80614,VISA,2016-06-11 09:37:22,GBP,1.00,1.00,,1,0,ECOM,AUTH
